clause_id,document_id,parent_clause_id,chapter,section,clause_number,clause_title,start_page,end_page,raw_text,normalized_text,summary,content_type,source_element_ids,review_status,review_memo
LAW1-2_5_14,LAW1,,"제2장 안심주택 (청년, 어르신, 신혼부부 대상)",제5절 건축 및 주차계획 등,2-5-14,,27,27,"2-5-14. 안심주택 사업 추진 시 다음의 기준에 따라 커뮤니티시설을 설치하여야 한 다. 커뮤니티시설은 입주자들의 사용이 편리한 위치(필요시 층별 면적 분할 하여 설치)에 설치하여야 한다. 또한 이 시설은 입주자 모집공고 후 임차인 과 협의를 통해 운영방안을 결정하고 공급자는 이를 지원하여야 하고 임대의 무기간 이후에 공공지원민간임대주택을 분양·매매 할 경우에는 분양 등을 받 은 자들이 이 시설 운영에 대한 지원을 계속하도록 사전에 고지하여야 한다.
가. 커뮤니티시설 설치면적
1) 100호 미만 : 100㎡ 이상
2) 100호 이상 ~ 300호 미만 : 150㎡ 이상
3) 300호 이상 ~ 364호 미만 : 200㎡ 이상
4) 364호 이상 : (전체 건립호수 도시형생활주택수)×2.5×1.25
나. 설치용도 : 주변 입지여건, 거주자 특성 등을 고려하여 관련위원회에서 결정
된 시설을 사업자가 설치하고 추후 커뮤니티시설 용도가 적정하지 않다고 판 단될 경우 임차인 설문조사 등을 통해 수요에 맞춰 용도를 변경할 수 있으며, 용도변경 시 서울시와 사전 협의를 이행하여야 한다.
※ 예시) 헬스장, 물리치료실, 코인세탁실, 바둑·장기실, 프로그램실, 북카페 등
※ 단, 주택법 제15조에 따른 사업계획승인 대상인 경우 커뮤니티시설을 「주택건설기준등 에 관한 규정」 제55조의2 및 「서울특별시 주택 조례」 제8조의4에 따른 주민공동시 설로 대체할 수 있으며, 동 규정에 따른 의무시설 설치대상이 아닌 경우 용도 계획 시 운영재원 마련 등을 위해 커뮤니티시설의 일부를","2-5-14. 안심주택 사업 추진 시 다음의 기준에 따라 커뮤니티시설을 설치하여야 한 다. 커뮤니티시설은 입주자들의 사용이 편리한 위치(필요시 층별 면적 분할 하여 설치)에 설치하여야 한다. 또한 이 시설은 입주자 모집공고 후 임차인 과 협의를 통해 운영방안을 결정하고 공급자는 이를 지원하여야 하고 임대의 무기간 이후에 공공지원민간임대주택을 분양·매매 할 경우에는 분양 등을 받 은 자들이 이 시설 운영에 대한 지원을 계속하도록 사전에 고지하여야 한다. 가. 커뮤니티시설 설치면적 1) 100호 미만 : 100㎡ 이상 2) 100호 이상 ~ 300호 미만 : 150㎡ 이상 3) 300호 이상 ~ 364호 미만 : 200㎡ 이상 4) 364호 이상 : (전체 건립호수 도시형생활주택수)×2.5×1.25 나. 설치용도 : 주변 입지여건, 거주자 특성 등을 고려하여 관련위원회에서 결정 된 시설을 사업자가 설치하고 추후 커뮤니티시설 용도가 적정하지 않다고 판 단될 경우 임차인 설문조사 등을 통해 수요에 맞춰 용도를 변경할 수 있으며, 용도변경 시 서울시와 사전 협의를 이행하여야 한다. ※ 예시) 헬스장, 물리치료실, 코인세탁실, 바둑·장기실, 프로그램실, 북카페 등 ※ 단, 주택법 제15조에 따른 사업계획승인 대상인 경우 커뮤니티시설을 「주택건설기준등 에 관한 규정」 제55조의2 및 「서울특별시 주택 조례」 제8조의4에 따른 주민공동시 설로 대체할 수 있으며, 동 규정에 따른 의무시설 설치대상이 아닌 경우 용도 계획 시 운영재원 마련 등을 위해 커뮤니티시설의 일부를",,기준,"LAW1-E2136,LAW1-E2137,LAW1-P027-LIST-0434,LAW1-E2142,LAW1-E2143,LAW1-P027-LIST-0437",자동 추출,
LAW1-2_5_3_2,LAW1,,"제2장 안심주택 (청년, 어르신, 신혼부부 대상)",제5절 건축 및 주차계획 등,2-5-3,,27,27,2-5-3. 라목의 ‘상생형 임차시설’로 대 체하여 설치 할 수 있다.,2-5-3. 라목의 ‘상생형 임차시설’로 대 체하여 설치 할 수 있다.,,본문,LAW1-P027-LIST-0437,자동 추출,
LAW1-2_6_1,LAW1,,"제2장 안심주택 (청년, 어르신, 신혼부부 대상)",제6절 규모별 공급면적 및 입주대상자,2-6-1,,27,28,"2-6-1. 안심주택 조례 제15조에 따라 시장이 정하는 주택의 면적 및 건설규모 비율은 다음과 같다.
및
가. 전용면적 23㎡~60㎡ 내외에서 다음의 면적규모를 따라야 하며 2인 이상 세대는 2룸을 원칙으로 한다. 단, 면적·규모별 공급비율은 관련 위원회에서 필요하다고 인정할 경우 조정할 수 있다.
1) 1인 세대 전용면적 23㎡ 이상
2) 2인 이상 세대는 전용면적 44㎡ 이상(2룸 이상) 권장
다. 진행 중인(준공 전) 청년안심주택 사업의 분양주택 호수는 1-3-8 기준을 적
용(설계변경을 통해 신혼부부, 어르신주택 증가하는 경우 포함)할 수 있다. ※ 주차대수 산정은 주차관련 규정 적용","2-6-1. 안심주택 조례 제15조에 따라 시장이 정하는 주택의 면적 및 건설규모 비율은 다음과 같다. 및 가. 전용면적 23㎡~60㎡ 내외에서 다음의 면적규모를 따라야 하며 2인 이상 세대는 2룸을 원칙으로 한다. 단, 면적·규모별 공급비율은 관련 위원회에서 필요하다고 인정할 경우 조정할 수 있다. 1) 1인 세대 전용면적 23㎡ 이상 2) 2인 이상 세대는 전용면적 44㎡ 이상(2룸 이상) 권장 다. 진행 중인(준공 전) 청년안심주택 사업의 분양주택 호수는 1-3-8 기준을 적 용(설계변경을 통해 신혼부부, 어르신주택 증가하는 경우 포함)할 수 있다. ※ 주차대수 산정은 주차관련 규정 적용",,기준,"LAW1-E2147,LAW1-E2148,LAW1-E2149,LAW1-P027-LIST-0442,LAW1-E2153,LAW1-E2154",자동 추출,
LAW1-2_6_2,LAW1,,"제2장 안심주택 (청년, 어르신, 신혼부부 대상)",제6절 규모별 공급면적 및 입주대상자,2-6-2,,28,28,"2-6-2. 안심주택 조례 제17조에 따른 공공임대주택의 임차인 자격 및 선정기준에 관해서는 관계법규에 따라 다음 기준으로 공급할 수 있다.
가. 공공임대주택의 30% 이내에서 주택이 위치한 지역의 자치구가 추천하는 주 거불안정 청년, 신혼부부, 어르신에게 우선 공급할 수 있다. 이 경우 소득 및 자산 기준 등 입주자격은 관계법령에 적합하여야 한다.
나. 입주 후 본인 또는 타인 명의의 차량을 소유 또는 운행하고자 하는 경우에는 차량 가액이 해당 시점의 ‘공공주택 입주자 소득·자산기준’ 이하여야 함","2-6-2. 안심주택 조례 제17조에 따른 공공임대주택의 임차인 자격 및 선정기준에 관해서는 관계법규에 따라 다음 기준으로 공급할 수 있다. 가. 공공임대주택의 30% 이내에서 주택이 위치한 지역의 자치구가 추천하는 주 거불안정 청년, 신혼부부, 어르신에게 우선 공급할 수 있다. 이 경우 소득 및 자산 기준 등 입주자격은 관계법령에 적합하여야 한다. 나. 입주 후 본인 또는 타인 명의의 차량을 소유 또는 운행하고자 하는 경우에는 차량 가액이 해당 시점의 ‘공공주택 입주자 소득·자산기준’ 이하여야 함",,기준,"LAW1-E2155,LAW1-P028-LIST-0446",자동 추출,
LAW1-2_6_3,LAW1,,"제2장 안심주택 (청년, 어르신, 신혼부부 대상)",제6절 규모별 공급면적 및 입주대상자,2-6-3,,28,29,"2-6-3. 안심주택의 부설주차장에 대한 주차공간 배분 및 운영 원칙은 다음과 같다. 다만, 지역 여건 및 실제 운영상황에 따라 입주자와 임대사업자가 협의하여 탄력적으로 운영할 수 있다.
가. 필수(입주자 등) 및 활용(외부개방 등) 배분에 따라 부설주차장을 이용하여 야 함
나. 부설주차장의 공간적 배분 및 배정원칙
1) 공간적 배분
구 분 | 비율(%) 예시 | 설정 기준
합계 | 100 | 
필수 주차공간 | 소계 | 15 | 
장애인, 국가유공자 | 3 | 법정 기준
비주거(상가등) | 12 | 법정 기준
활용가능 주차공간 | 소계 | 85 | 
거주자우선주차 | 10 | 자치구 수요조사 반영
나눔카 | - | 필요시 외부개방 주차공간 일부 활용
일반입주자 및 외부개방 | 75 | 
2) 배정원칙: 순위별 배정을 기본으로 하되 1순위 장애인, 국가유공자용을 제 외한 대상자별 배정 물량, 주차요금은 단지별 상황에 따라 입주자와 임대사 업자가 협의 결정할 수 있음
구분 | 1순위(3% 이하) | 2순위(10% | 이하) | 3순위 | 그 외
대상 | 입주자 필수 (장애인·국가유공자) | 거주자우선주차 | 나눔카 | 입주자 일반 | 외부인 (인근 거주자 등 )
주차요금 | 공영주차장 요금 | 공영주차장 요금 | 협의 요금 | 민영주차장 요금
70% | 100%
※ 운영자문위원회를 통해 유자녀 대상 1순위 포함 가능(10% 이하)
다. 부설주차장 수익은 전액 입주자 관리비 절감을 전제로 하며, 1순위 주차요금 징수 여부는 입주자 협의를 통해 결정, 거주자 우선주차 금액 수준 이내(장애 인, 국가유공자 50%)로 권장
라. 운영위원회의 자문을 거쳐 결정된 부설주차장의 운영계획은 협약서 및 입주 자 모집공고 내용에 포함하여야 한다.
징수 수입
필수 주차(입주자) 거주자 우선주차 나눔카 일반 입주자 , 외부개방 주차
지출 비용
입주자 관리비 인하
-
일반관리비, 인건비, 운영비(보험등), 감가상각, 임대사업자 운영, 관리비용
=
임차인 대표회의 사업시행자 등 이 해관계인 협의(협약) 통해 사용
1) 부설주차장 개방에 따른 수입과 지출에 대한 금액을 매월 임차인 관리비 고 지서에 명기하여야 함
2) 주차계획 및 징수·운영방안에 대해 공공지원민간임대주택 운영자문위원회의 자문을 거쳐 자문결과에 의거하여 협약을 체결하고, 여건에 따라 자치구, 나 눔카 등 운영업체와 계약을 시행·운영한다.
거주자우선주차(나눔카) 등 수요 | 사업시행자
↓ | 
부설주차장 관리 세부계획 수립 및 운영자문위원회 (입주자 및 외부 개방 주차장 계획 | 서울시
↓ | 
협약서 체결 | 서울시, 사업시행자
↓ | 
관련 업체와 자치단체장 협의(계약) | 후 운영 사업시행자","2-6-3. 안심주택의 부설주차장에 대한 주차공간 배분 및 운영 원칙은 다음과 같다. 다만, 지역 여건 및 실제 운영상황에 따라 입주자와 임대사업자가 협의하여 탄력적으로 운영할 수 있다. 가. 필수(입주자 등) 및 활용(외부개방 등) 배분에 따라 부설주차장을 이용하여 야 함 나. 부설주차장의 공간적 배분 및 배정원칙 1) 공간적 배분 구 분 | 비율(%) 예시 | 설정 기준 합계 | 100 | 필수 주차공간 | 소계 | 15 | 장애인, 국가유공자 | 3 | 법정 기준 비주거(상가등) | 12 | 법정 기준 활용가능 주차공간 | 소계 | 85 | 거주자우선주차 | 10 | 자치구 수요조사 반영 나눔카 | - | 필요시 외부개방 주차공간 일부 활용 일반입주자 및 외부개방 | 75 | 2) 배정원칙: 순위별 배정을 기본으로 하되 1순위 장애인, 국가유공자용을 제 외한 대상자별 배정 물량, 주차요금은 단지별 상황에 따라 입주자와 임대사 업자가 협의 결정할 수 있음 구분 | 1순위(3% 이하) | 2순위(10% | 이하) | 3순위 | 그 외 대상 | 입주자 필수 (장애인·국가유공자) | 거주자우선주차 | 나눔카 | 입주자 일반 | 외부인 (인근 거주자 등 ) 주차요금 | 공영주차장 요금 | 공영주차장 요금 | 협의 요금 | 민영주차장 요금 70% | 100% ※ 운영자문위원회를 통해 유자녀 대상 1순위 포함 가능(10% 이하) 다. 부설주차장 수익은 전액 입주자 관리비 절감을 전제로 하며, 1순위 주차요금 징수 여부는 입주자 협의를 통해 결정, 거주자 우선주차 금액 수준 이내(장애 인, 국가유공자 50%)로 권장 라. 운영위원회의 자문을 거쳐 결정된 부설주차장의 운영계획은 협약서 및 입주 자 모집공고 내용에 포함하여야 한다. 징수 수입 필수 주차(입주자) 거주자 우선주차 나눔카 일반 입주자 , 외부개방 주차 지출 비용 입주자 관리비 인하 - 일반관리비, 인건비, 운영비(보험등), 감가상각, 임대사업자 운영, 관리비용 = 임차인 대표회의 사업시행자 등 이 해관계인 협의(협약) 통해 사용 1) 부설주차장 개방에 따른 수입과 지출에 대한 금액을 매월 임차인 관리비 고 지서에 명기하여야 함 2) 주차계획 및 징수·운영방안에 대해 공공지원민간임대주택 운영자문위원회의 자문을 거쳐 자문결과에 의거하여 협약을 체결하고, 여건에 따라 자치구, 나 눔카 등 운영업체와 계약을 시행·운영한다. 거주자우선주차(나눔카) 등 수요 | 사업시행자 ↓ | 부설주차장 관리 세부계획 수립 및 운영자문위원회 (입주자 및 외부 개방 주차장 계획 | 서울시 ↓ | 협약서 체결 | 서울시, 사업시행자 ↓ | 관련 업체와 자치단체장 협의(계약) | 후 운영 사업시행자",,표/도식 포함,"LAW1-E2158,LAW1-P028-LIST-0448,LAW1-E2161,LAW1-E2162,LAW1-E2163,LAW1-E2164,LAW1-E2165,LAW1-P029-LIST-0454,LAW1-E2168,LAW1-E2171,LAW1-E2169,LAW1-E2170,LAW1-E2172,LAW1-E2173,LAW1-E2174,LAW1-E2175,LAW1-P029-LIST-0463,LAW1-E2178",자동 추출,
LAW1-2_7_1,LAW1,,"제2장 안심주택 (청년, 어르신, 신혼부부 대상)",제7절 임대주택의 매입 및 공급,2-7-1,,30,30,"2-7-1. 공공기여하는 공공임대주택의 매입가격은 「공공주택 특별법」 제50조의3 제1항에 따른 공공건설임대주택의 분양전환가격 산정기준에서 정하는 건축비 로 하고, 그 부속토지는 시·도지사에게 기부채납한 것으로 본다.","2-7-1. 공공기여하는 공공임대주택의 매입가격은 「공공주택 특별법」 제50조의3 제1항에 따른 공공건설임대주택의 분양전환가격 산정기준에서 정하는 건축비 로 하고, 그 부속토지는 시·도지사에게 기부채납한 것으로 본다.",,기준,LAW1-P030-LIST-0466,자동 추출,
LAW1-2_7_2,LAW1,,"제2장 안심주택 (청년, 어르신, 신혼부부 대상)",제7절 임대주택의 매입 및 공급,2-7-2,,30,30,2-7-2. 공공임대주택은 사업시행자가 표준협약서를 체결하기 이전에 서울시에 매입 신청하여야 한다. 협약 체결 담당공무원은 공공임대주택 매입신청 여부를 확 인 후 협약 추진하여야 한다.,2-7-2. 공공임대주택은 사업시행자가 표준협약서를 체결하기 이전에 서울시에 매입 신청하여야 한다. 협약 체결 담당공무원은 공공임대주택 매입신청 여부를 확 인 후 협약 추진하여야 한다.,,기준,LAW1-P030-LIST-0466,자동 추출,
LAW1-2_7_3,LAW1,,"제2장 안심주택 (청년, 어르신, 신혼부부 대상)",제7절 임대주택의 매입 및 공급,2-7-3,,30,30,"2-7-3. 입주대상자가 신혼부부인 공공임대주택의 경우 임차인이 20년 거주하면, 우 선 매수청구권을 부여할 수 있으며 세부기준은 장기전세주택Ⅱ를 따른다.","2-7-3. 입주대상자가 신혼부부인 공공임대주택의 경우 임차인이 20년 거주하면, 우 선 매수청구권을 부여할 수 있으며 세부기준은 장기전세주택Ⅱ를 따른다.",,기준,LAW1-P030-LIST-0466,자동 추출,
LAW1-2_7_4,LAW1,,"제2장 안심주택 (청년, 어르신, 신혼부부 대상)",제7절 임대주택의 매입 및 공급,2-7-4,,30,30,"2-7-4. 입주대상자가 신혼부부인 민간임대주택의 경우 임차인이 10년 거주하면, 우 선 양도권을 부여할 수 있으며 매매가격은 시세가격으로 한다.","2-7-4. 입주대상자가 신혼부부인 민간임대주택의 경우 임차인이 10년 거주하면, 우 선 양도권을 부여할 수 있으며 매매가격은 시세가격으로 한다.",,본문,LAW1-P030-LIST-0466,자동 추출,
LAW1-3_1_1,LAW1,,제3장 안심주택 (서울형 공유주택),제1절 사업대상지,3-1-1,,30,30,3-1-1. 서울형 공유주택 사업대상지는 1-3-1 가목의 “역세권” 또는 나목의 “간선도 로변” 또는 1-3-2의 “의료시설 중심지역”으로 한다.,3-1-1. 서울형 공유주택 사업대상지는 1-3-1 가목의 “역세권” 또는 나목의 “간선도 로변” 또는 1-3-2의 “의료시설 중심지역”으로 한다.,,본문,LAW1-P030-LIST-0469,자동 추출,
LAW1-3_1_2,LAW1,,제3장 안심주택 (서울형 공유주택),제1절 사업대상지,3-1-2,,30,30,"3-1-2. 사업대상지의 최소 면적 기준은 1,000㎡로 한다.","3-1-2. 사업대상지의 최소 면적 기준은 1,000㎡로 한다.",,기준,LAW1-P030-LIST-0469,자동 추출,
LAW1-3_1_5,LAW1,,제3장 안심주택 (서울형 공유주택),제1절 사업대상지,3-1-5,,31,31,3-1-5. 시장은 특정 역세권 및 자치구에 서울형 공유주택이 과도하게 밀집하는 경 우 지역 균형발전과 서울형 공유주택의 균형공급을 위해 추가적인 사업을 제 한할 수 있다.,3-1-5. 시장은 특정 역세권 및 자치구에 서울형 공유주택이 과도하게 밀집하는 경 우 지역 균형발전과 서울형 공유주택의 균형공급을 위해 추가적인 사업을 제 한할 수 있다.,,본문,LAW1-E2193,자동 추출,
